paper_id,publication_year,cited_by_count,num_authors,num_institutions,num_countries,is_multi_institution,is_international,has_elite_affiliation,has_industry,has_gov_nonprofit,has_us_institution,is_open_access,is_journal,high_impact,log_num_authors,log_num_institutions,log_num_countries
https://openalex.org/W4233335515,2018,0,2,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W4230469811,2018,0,20,0,0,0,0,0,0,0,0,1,1,0,3.044522437723423,0.0,0.0
https://openalex.org/W2902944974,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2809107273,2018,0,6,0,0,0,0,0,0,0,0,0,1,0,1.9459101490553132,0.0,0.0
https://openalex.org/W2397487570,2018,0,2,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2887150082,2018,25,2,0,0,0,0,0,0,0,0,0,1,1,1.0986122886681098,0.0,0.0
https://openalex.org/W2920830643,2018,8,5,3,1,1,0,0,0,0,1,0,0,0,1.791759469228055,1.3862943611198906,0.6931471805599453
https://openalex.org/W4306315446,2018,0,6,0,0,0,0,0,0,0,0,1,0,0,1.9459101490553132,0.0,0.0
https://openalex.org/W2909588238,2018,1,3,1,1,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2903170042,2018,2,3,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2809901270,2018,92,12,6,3,1,1,0,1,0,1,0,1,1,2.5649493574615367,1.9459101490553132,1.3862943611198906
https://openalex.org/W2796800465,2018,2,4,8,1,1,0,0,0,1,0,0,1,0,1.6094379124341003,2.1972245773362196,0.6931471805599453
https://openalex.org/W2905224525,2018,0,4,1,1,0,0,0,0,0,0,1,1,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2810616708,2018,2,1,1,1,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2898717756,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2892264303,2018,7,2,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2785771909,2018,2,3,2,2,1,1,0,1,0,1,1,1,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W7111755890,2018,0,2,0,0,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2907137885,2018,31,3,0,0,0,0,0,0,0,0,0,1,1,1.3862943611198906,0.0,0.0
https://openalex.org/W2787627258,2018,13,2,2,2,1,1,0,0,0,0,0,1,0,1.0986122886681098,1.0986122886681098,1.0986122886681098
https://openalex.org/W2883567471,2018,9,2,1,1,0,0,0,0,0,1,1,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2944755521,2018,7,3,2,1,1,0,0,0,0,0,1,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W3048152436,2018,2,3,2,2,1,1,0,0,0,0,1,1,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2900050440,2018,41,1,1,1,0,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2800752002,2018,3,2,1,1,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2888109941,2018,1286,4,3,1,1,0,1,0,0,1,0,1,1,1.6094379124341003,1.3862943611198906,0.6931471805599453
https://openalex.org/W4399166936,2018,3,1,1,1,0,0,0,1,0,1,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2883595631,2018,90,5,2,2,1,1,0,0,0,0,1,1,1,1.791759469228055,1.0986122886681098,1.0986122886681098
https://openalex.org/W2890190718,2018,93,5,4,3,1,1,0,1,0,0,0,1,1,1.791759469228055,1.6094379124341003,1.3862943611198906
https://openalex.org/W2798465692,2018,62,1,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453,0.0,0.0
https://openalex.org/W2810588400,2018,0,1,1,1,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W3100476583,2018,67,5,5,3,1,1,0,0,1,0,1,0,1,1.791759469228055,1.791759469228055,1.3862943611198906
https://openalex.org/W2913903152,2018,0,4,1,1,0,0,0,0,0,0,0,1,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2897033892,2018,7,3,1,1,0,0,0,0,0,0,1,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2809714685,2018,32,3,1,1,0,0,0,0,0,0,0,1,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W3124039655,2018,79,3,3,2,1,1,0,0,0,1,0,1,1,1.3862943611198906,1.3862943611198906,1.0986122886681098
https://openalex.org/W2793224890,2018,5,5,2,1,1,0,0,0,0,0,0,1,0,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W2884468499,2018,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2895974484,2018,8,1,3,1,1,0,0,0,0,0,0,1,0,0.6931471805599453,1.3862943611198906,0.6931471805599453
https://openalex.org/W2811389775,2018,2,2,0,0,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2904102287,2018,0,4,1,1,0,0,0,0,0,0,1,0,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W4256224965,2018,6,2,2,1,1,0,0,0,0,1,0,1,0,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W3163161142,2018,0,3,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2799406519,2018,9,3,2,1,1,0,1,0,0,0,1,0,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2964152690,2018,2,3,1,1,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2807896264,2018,0,9,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0.0,0.0
https://openalex.org/W3041266248,2018,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2982518628,2018,17,4,0,0,0,0,0,0,0,0,1,0,0,1.6094379124341003,0.0,0.0
https://openalex.org/W3099498541,2018,75,1,0,0,0,0,0,0,0,0,1,1,1,0.6931471805599453,0.0,0.0
https://openalex.org/W2608936464,2018,37,3,3,2,1,1,0,0,0,0,0,1,1,1.3862943611198906,1.3862943611198906,1.0986122886681098
https://openalex.org/W2800941407,2018,4,3,2,2,1,1,0,0,1,0,0,1,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
